uuid,name,surname,password,birthday,genre,phone,email,dpi,street,city,state,country,postal_code,bank_uuid,employee_uuid,work_related_tags,declared_income
f80e2f34-9fed-491e-9893-38c009418836,Eddie,Barber,password123,1990-02-08,Male,626.980.6317x308,chapmankimberly@example.net,644538692,8690 Cooper Bridge Suite 800,Travisport,Pennsylvania,Jamaica,38792,d1735667-0d01-4dc1-b219-4bdda5f0fb4e,94391bcc-40f8-42dc-9350-985c70537f57,"['finance', 'textile', 'agriculture']",6535.99
40cc1cbe-c25d-42f8-9e53-34a1c93ffa0e,Andrew,Robinson,password123,2002-01-23,Female,928-435-9337,ngarcia@example.org,54014247,275 Huff Viaduct,Holtmouth,South Carolina,Bouvet Island (Bouvetoya),09588,b09547e1-210e-4e28-ac77-e424e5e9faf8,f3dd128c-dee0-4608-9cc8-4f298ec1a30d,['education'],2584.47
0f013079-28dd-4855-bede-8e3ef544aedb,John,Mueller,password123,1949-03-12,Male,001-266-976-5864,ubowen@example.net,88127452,92248 Travis Crest,Oconnellside,Wyoming,Mauritius,08153,9e915fbf-6563-4601-9126-199398de1832,4a722d61-d020-497d-b247-8a3795ccb096,['agriculture'],8300.85
12bac656-fdd3-438a-ae15-ca75d3d63517,Victor,Keller,password123,1971-04-10,Female,001-287-297-5687x89741,sextonjason@example.org,538096314,396 Daniel Mountain Apt. 456,South Chad,Colorado,Ireland,86194,57162ebf-7275-4379-9f99-cf7e112ebae7,04f6298a-cd15-4215-9359-a2c8df7ebb55,"['textile', 'finance', 'agriculture']",9037.45
ea0d200e-05d1-4825-a67f-017de10f6a9b,Michael,Fowler,password123,2004-01-19,Male,849.944.9730x33874,nguyenanthony@example.com,517653662,779 Smith Fort,New Crystalburgh,Maryland,Saint Kitts and Nevis,02546,86eeabc2-f250-4fe9-91bf-3da6a5818c19,06965369-e050-4df0-8b18-41214af6eb5a,"['technology', 'textile', 'finance']",5881.83
f93b9fb0-dfe5-48b1-a9ab-af328ddd011b,Brianna,White,password123,1949-04-23,Female,(381)482-8962x623,kristenjackson@example.org,635292039,31426 Karen Union Apt. 970,Baileyfurt,South Carolina,Ethiopia,52698,1c251091-25c8-4ec3-ae6f-ba83e0827c1e,062119ea-03d1-49a0-b055-e47e5d7332be,['textile'],3420.37
55ab9f21-85aa-407e-bb4d-8c0c6add1a7c,Travis,Hall,password123,1936-02-11,Male,+1-330-223-1055x63138,paynebrandon@example.com,655007305,67680 Sheila Fords,New Jennifer,Ohio,Monaco,29674,80fb6c11-862f-41fb-b12e-a4d9c3b17506,6dd5c1ca-b57b-47e8-a513-8c398b9dad90,"['agriculture', 'technology', 'finance']",3563.48
efc0f4d9-186d-405c-af70-4f87851bef10,Diana,Clark,password123,1960-06-26,Female,784-482-9047,gonzalezlisa@example.net,22682498,01998 Clark Union,North Kevinmouth,Kansas,United States Virgin Islands,05732,f1b05dd5-a883-41d7-9679-a7e3cf0f87d1,289fe0d8-e10c-4fbb-b2dd-fa2a244dfa2f,"['textile', 'technology', 'agriculture']",1589.61
c58cd259-3136-4522-a345-e7424021d3ca,Jeanette,Salazar,password123,1986-02-08,Female,599.864.6426,ericksonbrian@example.org,674622893,15339 Andrew Mountains,North Michaelmouth,South Dakota,Germany,02384,e5fb0bbe-ce53-49db-b37c-3e54c3068d4d,00e7701a-d033-4bce-942a-f93cebf84767,"['technology', 'agriculture']",9973.26
a7ab5e17-f665-42d6-ae99-76ac03953de2,Lauren,Davis,password123,1942-04-16,Male,344.486.9898x85925,cynthiahoward@example.org,619902850,3620 Cynthia Dale Apt. 427,West John,South Carolina,Congo,85996,0d3cd7d9-2503-4b63-bec1-8ea5da31a4f1,edee33ac-4e06-4677-945f-4ef2d1e46ef9,['education'],2445.97
06b198c3-a997-411a-8222-4b6d7ddd1139,Joshua,Nguyen,password123,1997-01-11,Male,907.468.6146x476,fjohnson@example.com,473413496,76988 Valdez Club Apt. 134,Amberville,North Carolina,Bermuda,58830,691c851d-b62e-4f33-a8fc-38718f52e7a4,c33b2e6d-8b7c-42c0-b16a-5ffa530f97da,"['technology', 'education', 'agriculture']",2759.35
52e9fe3b-e95e-4c97-944e-344e9b881baa,Amy,Meadows,password123,1976-11-12,Female,750.859.2426x69954,christophercarpenter@example.org,840667802,20743 Welch Fork,New Angelaland,Minnesota,Panama,32829,ede82782-f6ee-4b12-ad36-e50df1990f5e,b4083e39-b646-4571-93c3-3b3170f2ae13,['agriculture'],5597.31
2f511456-279e-4c1e-9efd-5d83a50f3260,Victor,Young,password123,1971-07-25,Female,7117507169,erinrodriguez@example.com,552164602,77923 Robert Well,West Kimbury,Vermont,France,58401,0d57b811-2bf0-4b5a-80e4-fc016a07b324,31c58e1d-26b3-42d5-ae43-0a1e0a6eaa5a,"['technology', 'finance']",1434.82
ec8a02aa-156f-487f-a1a3-3964e305fcda,Alexandra,Frost,password123,1998-04-23,Male,812.217.2587x424,taylorjerry@example.net,687412021,14483 Kevin Course,Lake Susanton,Nebraska,Lithuania,50533,edefc661-a046-4de1-9a2a-5a3362b0dacd,13461121-9024-4583-aa27-1bfdbb8f6567,['agriculture'],7254.56
83fd57d4-1964-4524-89ab-08fe3a8a86c6,Ashley,Floyd,password123,1960-09-23,Male,(401)923-8867x66341,kwells@example.org,663829944,38562 Judith Plaza Suite 991,Williamsburgh,Massachusetts,South Georgia and the South Sandwich Islands,60016,3df1a3b0-b941-4f56-a863-3519e0b75773,311413cb-c1c5-4912-b4b5-4cb7c9a500b5,['finance'],4261.11
fa41df94-0961-45eb-9ab9-75461acf7e46,Glenda,Diaz,password123,1964-11-24,Male,241.585.5716x343,alexis94@example.org,208479950,87911 George Alley Suite 306,South Brianmouth,Washington,United States of America,63435,21e490f8-50cc-496a-bfb5-2727fe03aad8,ee6a18f1-23d9-4b01-9b15-c32cdc5cef6d,"['agriculture', 'finance', 'education']",6021.37
9785341e-9f6a-4574-8eea-5710e1c15ccb,Eduardo,Simon,password123,1971-04-26,Female,946.954.4231x678,perkinsjoshua@example.com,266491834,334 Jamie Stravenue Apt. 959,North Brian,Oregon,Cuba,74158,551fe6a9-4cab-45da-af24-05f40e533d29,c643cf3a-fdd6-4b1d-aab5-ba2e2e92b91e,"['agriculture', 'education', 'finance']",1351.76
acdba30d-e17b-47e2-b2e8-fdcc002624f9,Karen,Lawrence,password123,1987-06-02,Male,385.813.3038x9261,nelsonchristina@example.net,316299553,51128 Smith Villages,Kellyside,Pennsylvania,Reunion,12625,f3fcd5f9-6e21-4fbd-b0ba-2c0a3a2bd024,7dd14ccf-e443-41ff-abdd-d9eaa9012386,"['technology', 'agriculture']",1335.62
d7e98516-a818-44f4-a1d3-97dff9c9ceec,Michelle,Gonzalez,password123,1979-08-08,Female,(719)702-8487x1146,lchan@example.net,637437512,428 Mercado Common,Dayhaven,Rhode Island,Latvia,16668,c2bdbcdc-f55c-410a-bb6f-8d8005df3f91,ed72b6ae-1c7e-4535-8dfc-52ccaaabfd3e,"['education', 'technology']",8713.49
337d1e97-4c5e-4bc5-9e77-83ab1dbc4ef6,Charles,Bowman,password123,1975-11-28,Male,601.382.5361,guyjones@example.org,613007452,5769 Hernandez Keys,Ramirezton,Ohio,Philippines,11962,6c7de3de-6014-42f5-8327-fb5210c2dbfe,f8e847f3-2c28-4be8-acb3-d80b6ce6583d,"['technology', 'education']",7611.4
26aa6b83-5b49-4cde-8bfb-9c309c53a6b0,Victoria,Miller,password123,1960-08-21,Male,217-750-1649,louis08@example.com,383616214,10050 Patton Mountain Suite 600,Christinaland,Arkansas,Georgia,65432,e5fb0bbe-ce53-49db-b37c-3e54c3068d4d,e8b28446-e1d4-409f-b731-f00dd5b3275a,"['finance', 'education', 'technology']",3552.74
7cf9574a-32d3-46d8-8da2-8a078f44e61d,Brooke,Proctor,password123,2000-12-21,Female,9048282261,elizabethmaxwell@example.net,386230500,54946 Gonzalez Stravenue Apt. 277,Singletonfort,Florida,Malaysia,61258,04de1093-5e5c-4ece-a41a-a01e4a330f6b,fa7f6626-5605-4929-9734-d511f839448a,"['finance', 'textile', 'agriculture']",3790.61
f6ad196a-2077-424e-9cfd-dce56a3cb065,Anthony,Stone,password123,1964-10-09,Female,+1-272-373-7304,kelly73@example.net,52676499,8640 Stevenson Streets,South Meganborough,Maine,Bahamas,03467,58457669-f3a7-49b4-bf30-c0248ff69bc0,9ca0e882-05d1-48a6-be5d-38c5238f5fb0,['technology'],9091.28
873022b9-77ab-4d9b-85e9-fdde70a88f84,Rachel,Mccall,password123,1993-06-18,Female,904.511.0755x9476,shannonhardy@example.net,52938998,45273 Harmon Shores Apt. 002,Yorkmouth,South Carolina,Cote d'Ivoire,31436,2b85b3f5-cc19-4ec4-af09-5101f082dc79,6168f0ce-7789-40d1-b94a-6b0695d11fe0,"['education', 'finance', 'textile']",6246.0
1898c505-ac3c-4339-b1ac-3d8d1a17d3ff,Laura,Gonzales,password123,1967-09-08,Male,+1-568-497-4298x84609,ray42@example.com,927931270,52325 Collins Point,Port Joseph,Iowa,Bouvet Island (Bouvetoya),63832,c624ce46-c2c5-4d7e-8c7f-313f790b0864,836c9974-ed85-4761-a2f7-de4e78b3e3b5,['agriculture'],7746.83
aedf0fc5-cbe0-448e-91bb-9bb9338b57dc,Alexis,Sanchez,password123,1983-12-25,Male,218.394.3826x6239,deborah95@example.org,294594900,9839 Christopher Landing Apt. 411,Port Amy,Minnesota,Seychelles,98790,e9ce12bc-0b12-4ed5-977a-305d4f622210,2ff8da72-81b5-40f5-b1b4-fbdca444b0b5,['agriculture'],745.44
323e3909-c20a-4692-bf50-5711c2ad3d2e,Mary,Quinn,password123,1984-05-31,Male,001-917-462-5981x5633,lmoore@example.net,701919950,88504 Mckee Lakes,Lake Edwardtown,Montana,Jersey,10221,d87ba2ed-9c08-4678-adc6-fe28adc77d98,c7500884-7cb6-403f-83c8-f6e0c65b8fa9,"['finance', 'education', 'technology']",4801.81
2e410500-c8ee-4f61-a6ed-2349180ddf15,Angela,Williamson,password123,1996-09-17,Female,+1-572-640-9604x625,katherinejohnson@example.com,475875578,16327 Amanda Circles Suite 647,Lake Maria,South Carolina,Anguilla,94731,4aaad543-d569-4bd4-8a66-7c7e6bc97e5a,46cd4e8a-b25a-45bc-8920-fc46f6d1aee1,"['education', 'textile']",319.95
d9b745fa-beac-46db-9c82-5c0d4b9b9d54,Jessica,Riley,password123,1978-08-24,Male,(396)360-5326x12248,ehall@example.org,413144683,429 Trujillo Tunnel,East Steven,Colorado,Norfolk Island,24556,8e5bcc3a-ff53-4759-9661-ee501110600a,f5f304c1-100b-40aa-a66b-8ea050106cef,['finance'],1013.52
c7d79cfc-c883-4634-b51a-86b8726cd57c,Stephanie,Chandler,password123,1979-01-11,Male,395-865-0724x841,gail18@example.com,643733316,6249 Davis Mission,New Mitchelltown,Wyoming,Trinidad and Tobago,69086,8f872c4a-480b-4737-b8b1-ce6ce9ed71a3,d97ac713-9521-4bc5-87ff-c6dfda6d8b5b,['finance'],1156.78
101d1eed-100d-45a9-83cc-4255b197c2d9,Jeffrey,Murray,password123,1952-11-27,Female,5694369499,pfranklin@example.com,783423104,9524 Jasmine Spring,Juarezfurt,Georgia,Armenia,33423,f1df6dbf-6278-4c29-9bd0-4abbf47d032f,aac2343b-7a07-4fa7-935e-298dd25d0cc1,"['agriculture', 'finance', 'textile']",1991.79
5ca6cecb-cc1a-4d19-a390-3561684f2a39,Kurt,Flores,password123,1945-10-22,Male,368.219.3393x68068,bradshawamber@example.net,229828984,84494 Jeffrey Neck Apt. 668,New Elizabethchester,Utah,Greenland,51856,21e490f8-50cc-496a-bfb5-2727fe03aad8,47dae021-49a2-45e9-91ee-5acbba8156ad,"['finance', 'education']",3948.93
5c0a7f04-8741-4b91-b6fc-edf2c513da0e,Eric,King,password123,2001-05-16,Female,+1-294-675-9552,dawn05@example.net,430772406,1594 Robinson Lane,Port Matthewbury,Tennessee,Tunisia,90864,ff0b7efa-b8ac-4d40-806a-ab268fed7301,1ad4dc79-2053-47ae-9804-9f2743c9e166,"['finance', 'textile', 'agriculture']",6881.25
027bb8f4-de6f-412a-9f39-39f039ce9cdd,Danielle,Crawford,password123,1938-01-10,Female,934.734.7496x96869,frenchcharles@example.net,901201028,9548 Ortiz Park Apt. 679,South Gregoryview,Montana,Cayman Islands,87687,53604252-da97-4254-9ef2-fa9fc293c634,c911cc14-2134-4804-8287-7a993a47fcdb,['technology'],2601.95
d2952349-3abc-480b-8fd5-760ebf2efabf,Ashley,Miller,password123,1939-09-30,Female,001-911-359-5257x005,parkerbrandon@example.net,77004896,2739 April Throughway,Robertville,Indiana,United States Virgin Islands,13945,02724760-be34-4386-b189-7936855a01de,0952b4bc-4547-4477-a1d0-1766fbb833d4,"['finance', 'agriculture']",3047.35
0c1a0107-1308-4a82-90c9-09e2fb2c2660,James,Garner,password123,2001-09-06,Male,347-767-9899x25761,brett23@example.com,854525832,5415 Thomas Gateway Suite 738,North David,New Hampshire,San Marino,27007,edefc661-a046-4de1-9a2a-5a3362b0dacd,7f5f20a6-4850-46dd-ab9c-d80ee62c5801,"['finance', 'technology']",5104.0
c20c8428-5bcc-4dad-bf23-2582d28cd2b6,Anne,Vasquez,password123,1986-05-10,Female,(786)461-7507x332,rhondakrause@example.net,134257344,56261 Phillips Spurs,Vegafort,New Mexico,Nepal,55542,85630045-2376-40af-b573-a238ab5239f8,ee9f7e7d-b0fa-4bb1-93cf-cbe30bac2d2f,"['textile', 'technology', 'finance']",8744.59
bae1e143-6120-4d63-bc90-a3a76f4d76e9,Joyce,Johnson,password123,1947-05-04,Female,001-940-618-5891x2302,penalinda@example.org,422279926,381 Alexandra Crossing,West Angelabury,Tennessee,Mauritius,77757,4dcbc30f-6af8-4180-b3ce-0b5466f58f02,59e9aa84-e5f2-4684-b00a-99420ec8fd28,"['education', 'textile', 'agriculture']",8188.28
0ee23959-9bcb-4f66-a2d4-a87829b8e265,Cynthia,Christensen,password123,1941-04-10,Male,453.826.8978x171,patricia48@example.com,165981724,003 Melissa Springs Suite 797,Port Lori,Vermont,Suriname,69048,04de1093-5e5c-4ece-a41a-a01e4a330f6b,4ed5ea07-fcb4-4172-a01f-5fca9535a487,['finance'],5939.74
d76f7fd9-088a-4d6d-8ade-2db5421414fc,Alexandria,Church,password123,1944-03-08,Male,459.600.6635x9367,ythornton@example.net,88034382,1322 Fitzpatrick Mountain,Kevinmouth,Iowa,Gambia,80486,6f062357-841d-4e3d-96f3-9dcba56531b7,ceb5cc0d-c087-4bfc-a294-608b7809b0ad,"['technology', 'agriculture']",9712.51
b4e8522e-f86e-4f4e-bef7-a5b65e6c1f51,Sandy,Gomez,password123,1996-02-29,Male,001-848-645-6214x307,dibarra@example.net,308733272,06116 Marshall Highway Apt. 265,Victorfort,Georgia,Mayotte,40069,6e16e19a-50f3-442e-9138-279acec4e635,3eac0098-a91f-4ef0-b9b7-c25d764eb0f0,['technology'],7362.4
f68b4dbc-b787-4820-b280-10b6c46387df,Blake,Castaneda,password123,1961-06-17,Male,+1-565-583-9897x095,simpsonmary@example.org,69648619,6884 Sanchez Brook,Christianberg,Virginia,Marshall Islands,10048,150f753c-fc5a-4017-85f0-9bdeb6eebb22,b0848d7f-f1ea-4e65-9758-47be16009d61,"['finance', 'education']",6576.66
9bf6f3ab-ec35-4116-96a1-61fcb7091808,Jasmine,Bradford,password123,1976-12-06,Female,3774134882,alexanderjennifer@example.org,181550342,834 Eric Terrace,Brianberg,North Dakota,Switzerland,02730,b3c9b51b-b289-422c-91bd-ce27c07842b6,f3dd128c-dee0-4608-9cc8-4f298ec1a30d,['finance'],5455.63
fdab22ca-eb2f-448c-9dbf-9afeff07f7f2,Ronald,Ford,password123,1973-08-16,Male,2894373496,dsteele@example.net,576745281,0252 Macdonald Trail Suite 886,East Bryanbury,Texas,Palestinian Territory,94162,57162ebf-7275-4379-9f99-cf7e112ebae7,8150efc9-af9f-4c99-af70-8dba5274b22c,"['textile', 'finance', 'agriculture']",5074.41
c2325f0e-94c0-4773-a506-79805414d696,Sharon,Wright,password123,1946-12-15,Male,001-747-679-9002x7388,ritarogers@example.org,8591987,92528 Darren Views,Jonesfurt,Vermont,Georgia,49149,d87ba2ed-9c08-4678-adc6-fe28adc77d98,c7500884-7cb6-403f-83c8-f6e0c65b8fa9,"['finance', 'agriculture', 'textile']",5314.44
6d3f8f4b-37cf-4f81-a528-feeee7207b40,Nathan,Jones,password123,1966-03-24,Male,(296)396-4123x351,williamsmargaret@example.com,458093945,1691 Michaela Gardens,West Mark,Oklahoma,Guyana,77994,150f753c-fc5a-4017-85f0-9bdeb6eebb22,80a3638a-6104-4ed9-9dcb-83135c7c528d,"['education', 'agriculture', 'technology']",3631.73
9cfdf333-601a-4fad-a4a0-65e54882c6f0,Katherine,Russell,password123,1993-06-03,Male,3914207205,mlandry@example.com,942585366,6720 Deanna Mission Suite 920,Youngmouth,Florida,Marshall Islands,95364,20ab2c5c-c776-4db9-9596-0a5c651d0b09,cebe19fc-df2e-44d8-a2de-af6b929d78f2,"['finance', 'education', 'agriculture']",6855.17
a4b5849a-7ed6-4c24-835a-ecdd39e4a036,James,Hicks,password123,1959-09-02,Male,+1-685-620-1981x041,francisco55@example.com,797491380,1992 Emily Ports,West Amystad,Rhode Island,Azerbaijan,06260,a8bff895-1cb2-47ae-b610-e7579bd6507b,9325190e-ae82-4b85-87da-192c18cfaec8,"['education', 'textile']",4578.42
1a0a255b-a191-46f8-a792-fad1178b6643,Heidi,Andersen,password123,1949-06-10,Female,+1-231-419-2886x99539,rosejames@example.net,848302689,519 Olson Parkway,Nicoleport,Kentucky,Kyrgyz Republic,46769,c98eb443-0a39-476c-b59b-8aa06732e3c9,c21faa7d-614f-44f2-a6d5-7e6fb33d2fc3,"['technology', 'agriculture', 'education']",5195.08
9f02434b-4642-487c-87e0-8fa412c49f74,Scott,Jones,password123,2004-06-13,Male,316.315.8486,davidhood@example.net,634344914,90222 Alexandra Mountain Suite 445,Guerreroview,Indiana,Congo,93545,80c51af7-e84e-4ec9-84b6-6466fb9359f4,920808a0-2f26-464a-92ce-831b66454506,"['technology', 'textile', 'agriculture']",8979.84
15b01e93-a5ac-4f1c-94fd-f3b12a17ecbd,Christina,Green,password123,1984-10-11,Male,(481)249-2908x3820,mgarcia@example.net,243391548,674 James Flats,Vaughntown,Wisconsin,Palau,86099,150f753c-fc5a-4017-85f0-9bdeb6eebb22,28e21775-c3ef-4922-8919-bef5be3d66d6,"['textile', 'finance']",4973.91
93964b7c-2d71-4e49-b02d-84f7f006e596,George,Walsh,password123,1959-02-15,Male,+1-321-220-3576x56715,vgray@example.net,689061460,1430 James Radial Apt. 363,South Alexisbury,Vermont,Greece,36864,86eeabc2-f250-4fe9-91bf-3da6a5818c19,de0b56a2-fc73-4b6e-8d1d-f5b7d7fa6e7c,"['textile', 'technology']",2258.62
d7f2b6c3-4a6a-4c2a-b014-1b658a211db0,Erin,Adams,password123,2000-10-06,Male,348.475.0517x83115,owilliams@example.com,892515721,171 Young Tunnel Suite 056,West Mary,Nevada,Sweden,03609,0527553d-ebe5-4422-aca1-83bd08ec87a1,25c8c53a-da78-4b91-a716-45c604c32ce4,"['agriculture', 'finance']",6329.34
ac34cab3-3fea-4ee7-81b3-67cb9a0fc6cd,William,Johnson,password123,1937-07-31,Male,001-476-865-3261,dickersonsteven@example.com,227850252,81193 Seth River,Stacyfurt,Montana,South Georgia and the South Sandwich Islands,49800,626f9ec2-95ae-4591-8304-78aca38dc67a,ba86a45a-1883-4aae-acb9-f667f240f50d,"['technology', 'education']",5973.83
4d7c5e19-468b-4f01-a747-dd532f772ad7,Crystal,Larsen,password123,1965-02-10,Female,001-461-236-9511,mbaird@example.net,664014331,2302 Lisa Radial,Robertfort,Michigan,Chad,32546,30b7b059-8691-4aa8-b351-0f971b75d7d8,1da13923-83e0-40d1-b08c-682a374816e1,"['technology', 'agriculture']",2813.61
6264d718-7315-4a35-b6f2-962536a347a8,Susan,Miller,password123,1996-12-12,Female,669-941-3045,cory48@example.org,440463139,41615 David Crest,Lake Brianberg,Vermont,Niger,77280,21e490f8-50cc-496a-bfb5-2727fe03aad8,96739c39-6b63-4f8b-9652-ef92863431a6,['education'],9812.39
84f665a8-f540-4d15-8033-949ef251caad,Joe,Potter,password123,1987-03-05,Male,338-869-2179x9568,jared87@example.net,636915505,4431 Kimberly Key,North Sabrina,South Carolina,Azerbaijan,40231,32914ac7-a1ff-4f9b-b318-836a4f01aed5,0fd674cc-35d2-4b8f-82fe-b6b09745ecdb,['education'],598.73
08c9f34c-50ad-42e5-b681-f4f46b0e57db,Lisa,Williams,password123,2005-07-14,Male,+1-352-427-1869,floresshawn@example.org,695880086,8070 Ramsey Point,Tuckerhaven,Georgia,Thailand,97425,b1089816-a051-45b3-b494-df6ab4507475,0f205f34-f059-486b-9090-5af7d0b42727,['textile'],3672.78
0f769e38-dc42-4ffc-9617-84a4cb583d9c,Donna,Fisher,password123,1998-01-14,Male,001-457-294-7540x3140,silvaalexandra@example.com,692927840,96977 Rivera Rapids,Stevensville,Louisiana,Mauritania,29862,85630045-2376-40af-b573-a238ab5239f8,64d816ae-054a-4acb-bdc8-c92884f10e31,"['education', 'finance']",6904.89
7af63851-077f-40ec-9050-7a3633a34bbd,Sergio,Roberts,password123,1956-03-24,Male,001-715-661-6226,katherine30@example.net,827268230,156 Thornton Hollow,Charlesside,Virginia,Bulgaria,07202,a8bff895-1cb2-47ae-b610-e7579bd6507b,0d0cfb41-e98a-4551-9175-ef7ceadbdb6e,"['education', 'textile', 'technology']",8005.06
7bf6f5b8-27f0-4d68-841c-1321ca41d56a,Stephanie,White,password123,2000-03-02,Female,(524)741-2967,htaylor@example.com,272786078,572 David Vista Apt. 096,Taraville,Indiana,Gambia,29737,c2fdb153-b545-412c-9cac-c7ca4fc59edd,29907254-d9b0-431e-ae1d-0dbe919f6239,['finance'],792.62
602684b7-8a3c-4939-a8cd-b9d143873810,Katherine,Zuniga,password123,2002-06-07,Female,(472)861-8123,elizabethwallace@example.org,924454313,524 Peter Motorway,New Christopher,Iowa,Tokelau,05274,551fe6a9-4cab-45da-af24-05f40e533d29,fc791fa7-e187-4910-811f-0e03447456b9,"['technology', 'finance', 'education']",3714.2
da1c19dc-4740-4650-9c26-cf9b35e9ee27,Luis,Monroe,password123,1976-02-22,Male,982.526.4071x89154,porterrobin@example.org,711585025,1666 Jones Streets Apt. 316,Christopherchester,North Carolina,Panama,19123,8357fa56-54fc-4a9d-849c-a7b5d4c1f23b,508d5716-5d5e-49c7-b666-219a1c55a3f8,['education'],8986.66
0b46c751-2af1-40df-a201-6bfe7f0f5e6a,Jessica,Sanchez,password123,1959-05-14,Female,+1-466-956-1220x4752,rclark@example.net,38179585,4001 Gibson Ridges Apt. 583,Hernandezfurt,Indiana,Andorra,34780,1c251091-25c8-4ec3-ae6f-ba83e0827c1e,cf2f48a7-2499-40d1-b028-46807fb8c782,"['education', 'technology']",8842.73
3be412e7-1213-4fda-b641-daecd48f14c8,Joseph,Harris,password123,1972-04-01,Female,626-849-0203x093,tammie22@example.com,454730024,689 Robert Ford Suite 139,Natalietown,Idaho,Morocco,80979,85630045-2376-40af-b573-a238ab5239f8,7c36321e-82e7-4951-89f2-cb211d92e144,['technology'],9374.41
20d6d67c-1507-4267-9a5b-24e16df648af,Sherry,Sanchez,password123,1984-12-14,Female,(728)942-1352x9155,michael72@example.net,206679468,8284 Foster Burg,Gonzalezside,Delaware,Israel,72685,58457669-f3a7-49b4-bf30-c0248ff69bc0,56d90284-0ee2-4a05-a161-7b79267c0f56,['agriculture'],8908.29
69a5b8c0-0271-4e3c-ad95-3613254893c2,Krista,Walker,password123,1941-11-10,Male,858-781-5970,tuckerchristine@example.com,166391142,7271 Tina Port,East Jose,Tennessee,Lesotho,31271,668f8a38-ecce-4b6b-9c0e-2d570dc6b8fc,dda55396-b01a-457f-a0a7-a4502140a91f,"['technology', 'finance', 'agriculture']",1874.75
f84786f0-4572-4162-b168-5b6b721b9c39,Gregory,Butler,password123,1999-05-29,Female,790-516-1252x3373,melissa18@example.org,493347279,690 Dunn Highway Apt. 465,Port Michelle,Delaware,American Samoa,26423,e883e00d-1210-48fb-b25f-9602392cd4b0,7ca7f61c-007e-45ef-8237-09d72fcc4d39,"['finance', 'education']",1731.7
d81134b7-fe5e-4a37-8ef6-06ad7491338a,Heather,Miller,password123,1980-11-27,Female,001-393-735-2907x4450,lindafaulkner@example.org,913924370,4774 Weber Glen Apt. 554,New Pamela,Wisconsin,Egypt,07856,20ab2c5c-c776-4db9-9596-0a5c651d0b09,152365d3-0042-4680-9628-8663ac7051f1,"['education', 'textile']",3476.27
998609c5-42bc-4e02-b111-1425b69a5f7c,Jessica,Morris,password123,1994-11-06,Male,001-709-489-3495x75208,angelareyes@example.com,756574914,81569 Steven Inlet,Port Markport,Arizona,Lithuania,34107,86eeabc2-f250-4fe9-91bf-3da6a5818c19,c3230f02-925e-4593-8268-ca907421713d,"['agriculture', 'finance', 'technology']",5066.19
30dbdca7-d0d4-40fb-8183-62c9b8aadfd3,Linda,Bennett,password123,1990-05-29,Male,582.585.4889x007,vallen@example.org,205605030,050 David Flats Apt. 237,Port Allisonstad,Arizona,France,58484,a0ed56b0-f7e7-47fe-a6fa-546c15c64209,6c40efea-cb24-4b4a-bf94-e742780a218d,"['education', 'technology', 'textile']",7518.63
a08b1ff2-92a9-4fc0-b2a9-d0a674d48a28,Erica,Sanders,password123,2004-04-27,Female,487-978-6508,rachelfloyd@example.net,802656357,36494 Danny Mountains Apt. 574,Port Katherineburgh,North Carolina,Dominica,48505,1bea3028-e80e-45dd-b04e-42fffc9f6b15,c793d685-a453-4503-b3f9-089cf8ca3836,"['technology', 'textile']",5900.57
6d6a6ce5-a475-4599-8669-3c1903ef38c4,Mario,Wolf,password123,1990-01-02,Female,632-327-7673,hbrewer@example.org,761606593,99776 Walton Forges,Christopherburgh,Illinois,Philippines,77212,16c67678-7651-4a44-ab89-0514574e8d32,4e577e3d-c0d3-4e6b-aa3d-8bdd8600504c,"['textile', 'agriculture']",4104.16
b6cd3333-ae60-4b27-b94c-33812d5b78e4,Katherine,Garcia,password123,1953-10-08,Female,347-773-5109x9183,bennettcraig@example.org,551097205,90799 Lauren Parkways,West Nina,Nebraska,Solomon Islands,01342,e9ce12bc-0b12-4ed5-977a-305d4f622210,8879605c-3c03-4e49-8227-0cca1be30209,"['technology', 'textile', 'education']",9687.85
ba554eb4-dac2-44c8-a543-1afd6d3c8f86,Melissa,Wilson,password123,1999-04-01,Male,899-225-6715,keithjennings@example.net,574672207,5154 Mathews Plains,Deniseside,Minnesota,Taiwan,52053,d699c5cc-8cc4-4e0b-893a-102c8104cb85,25bbdfa7-451f-4d5b-8f0f-5d95c1c9c402,"['agriculture', 'finance', 'textile']",6962.93
9105ab12-92c3-429e-b0e2-3e7b42b49dd9,Sara,Wheeler,password123,1961-12-19,Female,(984)939-3566x630,mgarcia@example.org,529546525,7348 Michelle Ways,Andrewchester,Mississippi,Greece,52883,0d57b811-2bf0-4b5a-80e4-fc016a07b324,f2515c2c-e975-4296-aa1b-d293d3c5b8c3,"['textile', 'finance', 'agriculture']",4662.33
c3f71431-f28d-4c50-b508-00ecca2379b2,Douglas,Howard,password123,1963-10-26,Female,001-722-520-6095x827,hwyatt@example.org,170777678,74870 White Plaza,Lisaville,Georgia,Czech Republic,81758,da096f46-bef9-4996-b4b4-377ea09791db,cb74ea56-cfdb-4d4e-b94e-f773533fe3b3,"['finance', 'agriculture', 'education']",5467.43
